"OwnerId","Step__r.External_ID__c","Order__c","RecordType.Name","Adjudication_Status__c","Days_Supply__c","Duration_Unit__c","Duration__c","Excluded_Plans__c","Justification_Codes__c","Key_Type__c","Pharmanet_Code__c","Price_Percent__c","SA_Type__c"
"0055W000000LTcsQAG","meloxicam_200_Pharmanet_Payload_if_Approved","200.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","0041-0070","100.0","B"
"00G5W000000MXTxUAO","meloxicam_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","melphalan_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","","","D;G;MM;S","4","DIN","4715","100.0","B"
"0055W000000LTcsQAG","memantine_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","","","D;S","4","RDP","9901-0193","100.0","B"
"0055W000000LTcsQAG","mepolizumab_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0311","100.0","B"
"00G5W000000MXTxUAO","mepolizumab_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","mercaptopurine_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0155","100.0","B"
"00G5W000000MXTxUAO","mercaptopurine_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","methadone_injectable_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","","","D;G;MM;S","4","DIN","66124830","100.0","B"
"0055W000000LTcsQAG","methadone_liquid_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","DIN","2247694","100.0","B"
"0055W000000LTcsQAG","methadone_tablets_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0252","100.0","B"
"0055W000000LTcsQAG","methadose_dye_free_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","Years","1.0","D;S;P","4","RDP","9901-0235","100.0","B"
"0055W000000LTcsQAG","methotrexatePFsyringe_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0265","100.0","B"
"00G5W000000MXTxUAO","methotrexatePFsyringe_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","methotrexateVial_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0059","100.0","B"
"00G5W000000MXTxUAO","methotrexateVial_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","methsuximide_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","","","D;S","4","DIN","66129129","100.0","B"
"0055W000000LTcsQAG","midazolam_inj_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","","","D;G;MM;S","4","RDP","9901-0271","100.0","B"
"0055W000000LTcsQAG","miltefosine_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","","","D;G;MM;S","4","DIN","66128802","100.0","B"
"0055W000000LTcsQAG","miniMed_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S","4","RDP","9902-0002","100.0","B"
"00G5W000000MXTxUAO","miniMed_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","mirabegron_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0346","100.0","B"
"0055W000000UCp2QAG","mirabegron_250_PharmaNet_Payload_if_Approved_eForm_Initial_","1.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0346","100.0","B"
"0055W000000UCp2QAG","mirabegron_300_Pharmanet_Payload_if_Approved_Renewal_","1.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S;GE","4","RDP","9901-0346","","B"
"0055W000000LhdGQAS","mirikizumab_1_Indefinite_Approval","1.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S;GE","4","RDP","9901-0472","100.0","B"
"0055W000000LhdGQAS","mirikizumab_10_Initial_24_Weeks_Approval","1.0","Pharmanet Payload","","","Days","168.0","D;G;MM;S;GE","4","RDP","9901-0472","100.0","B"
"0055W000000LhdGQAS","mirikizumab_20_Other_Approval_6_Months","1.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S;GE","4","RDP","9901-0472","100.0","B"
"0055W000000LTcsQAG","mmf_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0122","100.0","B"
"0055W000000UCp2QAG","mmf_200mgmL_suspension_1_Approved","1.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S;GE","4","RDP","9901-0327","100.0","B"
"00G5W000000MXTxUAO","mmf_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","modafinil_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0131","100.0","B"
"00G5W000000MXTxUAO","modafinil_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","mometNS_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","","","D;G;MM;S","4","RDP","9901-0187","100.0","B"
"00G5W000000MXTxUAO","mometNS_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdGQAS","monoprost_1_PharmaNet_Payload_if_Approved","1.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S;GE;P","4","RDP","9901-0456","100.0","B"
"0055W000000LTcsQAG","montelukast_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0139","100.0","B"
"0055W000000LTcsQAG","mycophenolate_sodium_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0258","100.0","B"
"0055W000000LTcsQAG","nabumetone_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","0041-0080","100.0","B"
"00G5W000000MXTxUAO","nabumetone_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdGQAS","nadroparin_100_Tx_of_VTE_Bridging","2.0","Pharmanet Payload","","","Days","5.0","D;G;MM;S","4","RDP","9901-0103","100.0","B"
"0055W000000LhdGQAS","nadroparin_200_Failure_on_Oral_Anticoagulant_Therapy","2.0","Pharmanet Payload","","10.0","Days","5.0","D;G;MM;S","4","RDP","9901-0103","100.0","B"
"0055W000000LhdGQAS","nadroparin_300_Following_Total_Knee_Replacement","2.0","Pharmanet Payload","","14.0","Days","21.0","D;G;MM;S","4","RDP","9901-0103","100.0","B"
"0055W000000LhdGQAS","nadroparin_400_Following_Total_Hip_Replacement","2.0","Pharmanet Payload","","35.0","Days","21.0","D;G;MM;S","4","RDP","9901-0103","100.0","B"
"0055W000000LhdGQAS","nadroparin_600_Lupus_Ac_Antiphospholipid_syndrome_Thrombophilia","2.0","Pharmanet Payload","","","Months","3.0","D;G;MM;S","4","RDP","9901-0103","100.0","B"
"0055W000000LhdGQAS","nadroparin_700_Associated_with_Pregnancy","2.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S","4","RDP","9901-0103","100.0","B"
"0055W000000LTcsQAG","naltrexone_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","","","D;S","4","RDP","9901-0144","100.0","B"
"0055W000000LTcsQAG","naproEC_200_Pharmanet_Payload_if_Approved","200.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","0041-0050","100.0","R"
"0055W000000LTcsQAG","naproEC_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","","","D;G;MM;S","4","RDP","0041-0070","100.0","B"
"00G5W000000MXTxUAO","naproEC_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","natalizumab_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Years","2.0","D;G;MM;S","4","RDP","9901-0188","100.0","B"
"00G5W000000MXTxUAO","natalizumab_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","nebulesbude_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0058","100.0","B"
"0055W000000LhdGQAS","nebulesbude_300_Rhinosinusitis_Without_Polyps","1.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S;GE","4","RDP","9901-0058","100.0","B"
"00G5W000000MXTxUAO","nebulesbude_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","nebulescrom_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0058","100.0","B"
"00G5W000000MXTxUAO","nebulescrom_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","nebulesipra_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0058","100.0","B"
"00G5W000000MXTxUAO","nebulesipra_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","nebulesiprasalb_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0058","100.0","B"
"00G5W000000MXTxUAO","nebulesiprasalb_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","nebulessalb_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0058","100.0","B"
"00G5W000000MXTxUAO","nebulessalb_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","netupitant_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0329","100.0","B"
"00G5W000000MXTxUAO","netupitant_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","neupogen_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","Days","5.0","D;G;MM;S","4","RDP","9901-0166","100.0","B"
"0055W000000LTcsQAG","niacin_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","","","D;G;MM;S","4","RDP","9901-0176","100.0","B"
"0055W000000LTcsQAG","nifedipine_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0221","100.0","B"
"0055W000000LhdpQAC","nintedanib_2_Renewal_payload_1_year","1.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0295","100.0","B"
"0055W000000LTcsQAG","nintedanib_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Months","7.0","D;G;MM;S","4","RDP","9901-0295","100.0","B"
"0055W000000LTcsQAG","nitisinone_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S","4","RDP","9901-0358","100.0","B"
"00G5W000000MXTxUAO","nitisinone_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"00G5W000000MXTxUAO","no_limit_bgts_100_Assign_to_Urgent_Gestational_Diabetes_","1.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","no_limit_bgts_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S;GE","4","RDP","9901-0250","100.0","B"
"0055W000000LhdGQAS","no_limit_bgts_3_Gestational_Diabetes_6_Month_Approval","1.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S;GE","4","RDP","9901-0250","100.0","B"
"0055W000000LhdpQAC","novomix_1_Payload_if_Approved","1.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0388","100.0","B"
"0055W000000LhdpQAC","novorapid_1_Payload_if_Approved","1.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","9901-0385","100.0","B"
"0055W000000LhdGQAS","nrt_100_Approve_case","1.0","Adjudication","Approved","","","","","","","","",""
"0055W000000LhdGQAS","nrt_200_21_days_from_expiry","1.0","Pharmanet Payload","","28.0","Days","7.0","B;C;CN;D;G;MM;GE;P","4","RDP","9901-0146","100.0","B"
"0055W000000LhdGQAS","nrt_300_Termination_date_spills_over_into_current_year","1.0","Pharmanet Payload","","28.0","End of year","","B;C;CN;D;G;MM","4","RDP","9901-0146","100.0","B"
"0055W000000LhdGQAS","nrt_400_MSP_did_not_autogenerate_new_NRT_coverage","1.0","Pharmanet Payload","","28.0","Days","84.0","B;C;CN;D;G;MM","4","RDP","9901-0146","100.0","B"
"0055W000000LhdGQAS","nrt_500_Other_None","1.0","Pharmanet Payload","","28.0","End of year","","B;C;CN;D;G;MM","4","RDP","9901-0146","100.0","B"
"0055W000000LTcsQAG","NSAIDdiflu_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","0041-0080","100.0","B"
"00G5W000000MXTxUAO","NSAIDdiflu_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","NSAIDflur_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","0041-0080","100.0","B"
"00G5W000000MXTxUAO","NSAIDflur_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","NSAIDindo_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","0041-0080","100.0","B"
"00G5W000000MXTxUAO","NSAIDindo_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","NSAIDketo_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","0041-0080","100.0","B"
"00G5W000000MXTxUAO","NSAIDketo_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","NSAIDketoSR_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S","4","RDP","0041-0080","100.0","B"
"00G5W000000MXTxUAO","NSAIDketoSR_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdVQAS","null_1_1","1.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S","4","RDP","9901-0401","100.0","B"
"0055W000000LhdVQAS","null_200_Pharmanet_Payload_if_Approved","1.0","Pharmanet Payload","","","Indefinite","","D;G;MM;S;GE","4","RDP","9901-0408","100.0","B"
"00G5W000000MXTxUAO","null_50_Assign_to_Urgent_if_Phone","1.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","OBE_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0310","100.0","B"
"00G5W000000MXTxUAO","OBE_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","ocrelizumab_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0350","100.0","B"
"0055W000000LhdGQAS","ocrelizumab_300_Not_Approved_if_Other","1.0","Adjudication","Not Approved","","","","","","","","",""
"00G5W000000MXTxUAO","ocrelizumab_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","octreotide_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","","","D;G;MM;S","4","RDP","9901-0170","100.0","B"
"0055W000000LTcsQAG","ofloxacin_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Days","14.0","D;G;MM;S","4","RDP","9901-0140","100.0","B"
"00G5W000000MXTxUAO","ofloxacin_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LTcsQAG","olan_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Indefinite","","D;S","4","RDP","9901-0001","100.0","B"
"0055W000000LTcsQAG","olan_200_Pharmanet_Payload_if_Approved","200.0","Pharmanet Payload","","","Indefinite","","D;S","4","RDP","9901-0225","100.0","B"
"0055W000000LhdpQAC","olan_3_PharmaNet_Payload_if_bipolar_or_antiemetic_from_eForm_","1.0","Pharmanet Payload","","","Indefinite","","D;S","4","RDP","9901-0001","100.0","B"
"0055W000000LhdpQAC","olan_4_PharmaNet_Payload_if_antiemetic_from_eForm_","1.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S","4","RDP","9901-0001","100.0","B"
"0055W000000LTcsQAG","omalizumab_200_Pharmanet Payload if Approved","2.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S","4","RDP","9901-0390","100.0","B"
"0055W000000LTcsQAG","omalizumab_200_Pharmanet Payload if Approved","1.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S","4","RDP","9901-0270","100.0","B"
"0055W000000LhdpQAC","omalizumabPFS_100_Initial_coverage_payload_Asthma","1.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S","4","RDP","9901-0390","100.0","B"
"0055W000000LhdGQAS","omalizumabPFS_200_Renewal_coverage_payload_Asthma","2.0","Pharmanet Payload","","","Months","3.0","D;G;MM;S;GE","4","RDP","9901-0390","100.0","B"
"0055W000000LhdpQAC","omalizumabPFS_200_Renewal_coverage_payload_Asthma","1.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0390","100.0","B"
"0055W000000LhdpQAC","omalizumabvial_200_Renewal_coverage_payload_for_CSU_and_Asthma","1.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0270","100.0","B"
"005Aw0000061wXxIAI","omalizumabvial_200_Renewal_coverage_payload_for_CSU_and_Asthma","2.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S;GE","4","RDP","9901-0390","100.0","B"
"0055W000000LTcsQAG","omeprazole10mg_200_Pharmanet Payload if Approved","100.0","Pharmanet Payload","","","","","D;G;MM;S","4","RDP","9901-0123","100.0","B"
"0055W000000LTcsQAG","omnipod_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","Months","6.0","D;G;MM;S","4","RDP","9902-0001","100.0","B"
"00G5W000000MXTxUAO","omnipod_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdGQAS","onabot_100_Approved_3_Years_eForm_RENEWAL","1.0","Pharmanet Payload","","","Years","3.0","D;G;MM;S;GE","4","RDP","9901-0111","100.0","B"
"0055W000000LTcsQAG","onabot_200_Pharmanet_Payload_if_Approved","1.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S;GE","4","RDP","9901-0111","100.0","B"
"0055W000000LhdGQAS","onabot_250_Renewal_Payload_3_Years","1.0","Pharmanet Payload","","","Years","3.0","D;G;MM;S;GE","4","RDP","9901-0111","100.0","B"
"0055W000000LhdGQAS","onabot_300_OAB_NDO_Other","2.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S","4","RDP","9901-0111","100.0","B"
"00G5W000000MXTvUAO","onabot_300_OAB_NDO_Other","1.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdGQAS","onabot_350_Other_None_Diagnosis_Renewal_3_year_Payload","2.0","Pharmanet Payload","","","Years","3.0","D;G;MM;S;GE","4","RDP","9901-0111","100.0","B"
"00G5W000000MXTvUAO","onabot_350_Other_None_Diagnosis_Renewal_3_year_Payload","1.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdGQAS","onabot_400_Botox_for_Migraines_Not_Approved","3.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdGQAS","onabot_400_Botox_for_Migraines_Not_Approved","1.0","Adjudication","Not Approved","","","","","","","","",""
"0055W000000LhdGQAS","onabot_400_Botox_for_Migraines_Not_Approved","2.0","Case Update","","","","","","","","","",""
"00G5W000000MXTqUAO","onabot_400_HIBC_created_cases","1.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdGQAS","onabot_450_OAB_NDO_1_Year_Payload","1.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S;GE","4","RDP","9901-0111","100.0","B"
"00G5W000000MXTxUAO","onabot_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdGQAS","onabot_500_HIBC_created_1_Year_Payload","1.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S;GE","4","RDP","9901-0111","100.0","B"
"0055W000000LhdpQAC","onabot_75_Approved_one_year_eForm_TEMPORARY","1.0","Pharmanet Payload","","","Years","1.0","D;G;MM;S;GE","4","RDP","9901-0111","100.0","B"
"0055W000000LTcsQAG","other_200_Pharmanet_Payload_if_Approved","100.0","Pharmanet Payload","","","","","D;G;MM;S","4","RDP","","100.0",""
"0055W000000LTcsQAG","other_201_Assign_to_Oma_queue_if_drug_is_omalizumab_from_eForm","1.0","Owner Assignment","","","","","","","","","",""
"00G5W000000MXTxUAO","other_50_Assign_to_Urgent_if_Phone","100.0","Owner Assignment","","","","","","","","","",""
"0055W000000LhdGQAS","otherInsulinPumpNotApproved_1_Set_to_Not_Approved","1.0","Adjudication","Not Approved","","","","","","","","",""
